연번,구인신청일자,모집기간,사업장명,모집직종,고용형태,임금형태,임금,입사형태,요구경력,요구학력,전공계열,요구자격증,사업장 주소,기업형태,담당기관,등록일,연락처
625,2022-11-11,2022-11-11~2022-11-30,주식회사 지씨에스,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,월급,2255000,신입,무관,무관,경영학,    ,강원도 춘천시 남산면 북한강변길 688 엘리시안강촌 리조트,중소,강원지사,2022-11-11,1588-1519
626,2022-11-11,2022-11-11~2022-12-16,주식회사 케이펙,음료 조리사(바리스타 포함),상용직,시급,9160,무관,무관,무관,,    ,"강원도 강릉시 정원로 54 9층 (교동, 주니어타운)",중소,강원지사,2022-11-11,1588-1519
627,2022-11-11,2022-11-11~2022-12-16,주식회사 케이펙,영업 기획·관리·지원 사무원,상용직,연봉,25200000,무관,무관,무관,,    ,"강원도 강릉시 정원로 54 9층 (교동, 주니어타운)",중소,강원지사,2022-11-11,1588-1519
628,2022-11-11,2022-11-11~2022-11-26,한국소비자원,공공행정 사무원,계약직,월급,1600000,무관,무관,무관,,    ,충청북도 음성군 맹동면 용두로 54 한국소비자원,"공사,공공",충북지사,2022-11-11,1588-1519
629,2022-11-11,2022-11-11~2022-12-09,두산건설(주),"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,1000000,무관,무관,무관,,    ,서울특별시 강남구 언주로 726  (논현동),중소,충북지사,2022-11-11,1588-1519
630,2022-11-11,2022-11-11~2023-02-10,(주)이한철강,기타 용접원,상용직,시급,9160,무관,0년개월,무관,,    ,충청북도 청주시 흥덕구 산단로 186 다동(봉명동),중소,충북지사,2022-11-11,1588-1519
631,2022-11-11,2022-11-11~2022-12-31,주식회사 링키지랩,JAVA 프로그래밍 언어 전문가,계약직,월급,2000000,무관,무관,고졸,,    ,서울특별시 성동구 성수일로6길 33 아연디지털타워 3층,중소,서울남부지사,2022-11-11,1588-1519
632,2022-11-11,2022-11-11~2022-12-02,꿈더하기 사회적협동조합,음료 조리사(바리스타 포함),시간제,시급,9160,무관,무관,무관,,    ,서울특별시 영등포구 신풍로 1 영등포 제1스포츠센터 1층(신길동),"협회,단체",서울남부지사,2022-11-17,1588-1519
633,2022-11-11,2022-11-11~2022-12-31,(주)코이스,JAVA 프로그래밍 언어 전문가,계약직,월급,2000000,무관,무관,고졸,,    ,서울특별시 강서구 마곡중앙14로 28  (마곡동),중소,서울남부지사,2022-11-11,1588-1519
634,2022-11-11,2022-11-11~2022-11-19,(재)부산정보산업진흥원,사무 보조원(공공기관),시간제,시급,9160,무관,무관,무관,,    ,"부산광역시 해운대구 센텀동로 41 (우동 1475) (우동,센텀벤처타운)",중소,부산지역본부,2022-11-11,1588-1519
635,2022-11-11,2022-11-11~2022-12-30,주식회사포리타치,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,무관,무관,,    ,경상북도 경산시 남천면 협석2길 129-4 (협석리),중소,대구지역본부,2022-11-11,1588-1519
636,2022-11-11,2022-11-11~2022-11-24,인천대학교산학협력단,사무 보조원(공공기관),계약직,시급,9160,무관,0년개월,무관,,    ,인천광역시 연수구 갯벌로 169 (송도동),"공사,공공",인천지사,2022-11-11,1588-1519
637,2022-11-11,2022-11-11~2022-12-31,구례군청,국가·지방행정 사무원,상용직,월급,2000000,무관,0년개월,무관,,    ,"전라남도 구례군 구례읍 봉성로 1 (봉남리), 구례군청",중소,광주지역본부,2022-11-11,1588-1519
638,2022-11-11,2022-11-11~2022-11-13,주식회사 대찬,세탁원(다림질원),상용직,월급,2097640,무관,무관,무관,,    ,울산광역시 남구 신정로 108 2층 202호 (신정동),중소,울산지사,2022-11-11,1588-1519
639,2022-11-11,2022-11-11~2022-11-14,현대엔지니어링(주),사무 보조원(일반사업체),계약직,월급,2600000,무관,무관,무관,,    ,서울특별시 종로구 율곡로 75 현대빌딩 (계동),중소,서울지역본부,2022-11-11,1588-1519
640,2022-11-11,2022-11-11~2022-11-20,흥아해운(주),사무 보조원(일반사업체),계약직,월급,1800000,무관,무관,고졸,,    ,"서울특별시 중구 남대문로9길 39 , 8층",대기업,서울지역본부,2022-11-11,1588-1519
641,2022-11-11,2022-11-11~2022-11-20,라이나생명보험(주),총무 및 일반 사무원,상용직,연봉,20000000,경력,3년0개월,대졸,,    ,서울특별시 종로구 삼봉로 48 (청진동),외국계,서울지역본부,2022-11-15,1588-1519
642,2022-11-11,2022-11-11~2022-11-20,라이나생명보험(주),텔레마케터(금융·보험·대출·부동산),상용직,연봉,2000000,경력,3년개월,대졸,,    ,서울특별시 종로구 삼봉로 48 (청진동),외국계,서울지역본부,2022-11-15,1588-1519
643,2022-11-11,2022-11-11~2022-11-20,라이나생명보험(주),마케팅·광고·홍보·상품기획 사무원,계약직,연봉,2000000,경력,1년개월,대졸,,    ,서울특별시 종로구 삼봉로 48 (청진동),외국계,서울지역본부,2022-11-15,1588-1519
644,2022-11-11,2022-11-11~2022-11-20,라이나생명보험(주),정보시스템 운영자,상용직,연봉,20000000,경력,5년개월,대졸,,    ,서울특별시 종로구 삼봉로 48 (청진동),외국계,서울지역본부,2022-11-15,1588-1519
645,2022-11-11,2022-11-11~2022-11-20,라이나생명보험(주),기타 텔레마케터,계약직,연봉,20000000,경력,1년0개월,대졸,,    ,서울특별시 종로구 삼봉로 48 (청진동),외국계,서울지역본부,2022-11-15,1588-1519
646,2022-11-11,2022-11-11~2022-11-20,라이나생명보험(주),시스템 소프트웨어 개발자(프로그래머),상용직,연봉,2000000,경력,7년개월,대졸,,    ,서울특별시 종로구 삼봉로 48 (청진동),외국계,서울지역본부,2022-11-15,1588-1519
647,2022-11-11,2022-11-11~2022-11-20,라이나생명보험(주),보험 심사원 및 사무원,계약직,연봉,20000000,경력,1년0개월,대졸,,    ,서울특별시 종로구 삼봉로 48 (청진동),외국계,서울지역본부,2022-11-15,1588-1519
648,2022-11-11,2022-11-11~2022-11-20,라이나생명보험(주),UX/UI 디자이너,상용직,연봉,20000000,경력,1년개월,대졸,,    ,서울특별시 종로구 삼봉로 48 (청진동),외국계,서울지역본부,2022-11-15,1588-1519
649,2022-11-11,2022-11-11~2022-11-20,라이나생명보험(주),웹 개발자(웹 엔지니어·웹 프로그래머),상용직,연봉,20000000,경력,5년개월,대졸,,    ,서울특별시 종로구 삼봉로 48 (청진동),외국계,서울지역본부,2022-11-15,1588-1519
650,2022-11-11,2022-11-11~2022-11-30,동국시스템즈(주),웹 개발자(웹 엔지니어·웹 프로그래머),계약직,연봉,30000000,경력,1년개월,초대졸,,    ,서울특별시 중구 을지로5길 19 페럼타워 9층,중소,서울지역본부,2022-11-14,1588-1519
651,2022-11-11,2022-11-11~2022-12-31,KC코트렐(주),전기·전자 제어장치 설치·정비원,상용직,월급,2000000,경력,3년개월,초대졸,경영학,    ,서울특별시 마포구 상암산로 34 디지털큐브12층 (상암동),중소,서울지역본부,2022-11-14,1588-1519
652,2022-11-11,2022-11-11~2022-11-30,에이치케이이노엔(주),사무 보조원(일반사업체),계약직,월급,2000000,무관,무관,무관,,    ,"서울특별시 중구 을지로 100 (을지로2가)파인애비뉴 A동 6층, 7층, 8층",대기업,서울지역본부,2022-11-11,1588-1519
653,2022-11-11,2022-11-11~2022-11-30,에이치케이이노엔(주),사무 보조원(일반사업체),계약직,월급,2000000,무관,무관,무관,,    ,"서울특별시 중구 을지로 100 (을지로2가)파인애비뉴 A동 6층, 7층, 8층",대기업,서울지역본부,2022-11-11,1588-1519
654,2022-11-11,2022-11-11~2022-11-30,에이치케이이노엔(주),사무 보조원(일반사업체),계약직,월급,2000000,무관,무관,무관,,    ,"서울특별시 중구 을지로 100 (을지로2가)파인애비뉴 A동 6층, 7층, 8층",대기업,서울지역본부,2022-11-11,1588-1519
655,2022-11-11,2022-11-11~2022-11-14,(주)아이지에이웍스,안마사,계약직,월급,2200000,무관,0년개월,무관,,    ,"서울특별시 마포구 양화로 45 20층 (서교동, 메세나폴리스)",중소,서울지역본부,2022-11-11,1588-1519
656,2022-11-11,2022-11-11~2022-12-31,법무법인광장,마케팅·광고·홍보·상품기획 사무원,계약직,월급,2000000,무관,0년개월,고졸,,    ,서울특별시 중구 남대문로 63 (소공동) 한진빌딩 25층,대기업,서울남부지사,2022-11-11,1588-1519
657,2022-11-11,2022-11-11~2022-12-31,케이비증권 주식회사,네일 아티스트(손톱 관리사),계약직,월급,2000000,무관,무관,고졸,,    ,서울특별시 영등포구 여의나루로4길 21 (여의도동),대기업,서울남부지사,2022-11-11,1588-1519
658,2022-11-11,2022-11-11~2022-12-30,(주)유한화학,환경 미화원,계약직,월급,1400000,무관,무관,무관,,    ,경기도 안산시 단원구 지원로 45 시화공단 5바 402호 (성곡동),중소,경기서부지사,2022-11-11,1588-1519
659,2022-11-11,2022-11-11~2022-11-11,한국화학융합시험연구원,자연과학 연구원,상용직,시급,9160,신입,무관,무관,,    ,경기도 과천시 교육원로 98 (중앙동),대기업,경기서부지사,2022-11-11,1588-1519
660,2022-11-11,2022-11-11~2022-11-18,(주)시몬느액세서리컬렉션,생산·품질 사무원 및 관리원(그 외 분야),상용직,시급,9160,무관,0년개월,무관,,    ,경기도 의왕시 경수대로 279   (고천동),중소,경기서부지사,2022-11-11,1588-1519
661,2022-11-11,2022-11-11~2022-11-14,(재)광명시청소년재단,청소년 지도사,상용직,연봉,21650000,경력,3년개월,무관,,    ,경기도 광명시 소하일로 9 광명시청소년수련관 4층 (소하동),중소,경기서부지사,2022-11-11,1588-1519
662,2022-11-11,2022-11-11~2022-12-31,(유)아웃백스테이크하우스코리아,주방 보조원(일반 음식점),시간제,시급,9160,무관,무관,무관,,    ,경기도 하남시 미사대로 750 지하1층 아웃백스테이크하우스 하남스타필드점 (신장동),중소,충남지사,2022-11-14,1588-1519
663,2022-11-11,2022-11-11~2022-12-31,한국도로공사 ,환경 미화원,계약직,시급,9860,무관,무관,무관,,    ,경상북도 김천시 혁신8로 77 (율곡동) 한국도로공사,"공사,공공",충남지사,2022-11-14,1588-1519
664,2022-11-11,2022-11-11~2022-12-31,장항점빵,제과·제빵원,시간제,시급,9160,무관,0년개월,무관,,    ,충청남도 서천군 장항읍 장항로 184 1층,개인,충남지사,2022-11-14,1588-1519
665,2022-11-11,2022-11-11~2022-12-02,충남마른김가공수협,주입·포장·상표부착기 등 기타 기계 조작원,시간제,시급,9160,무관,무관,무관,,    ,충청남도 서천군 서면 신월길 131-9 충남마른김가공수협,중소,충남지사,2022-11-14,1588-1519
666,2022-11-11,2022-11-11~2022-12-02,계산원보호작업장,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,무관,무관,,    ,전라남도 나주시 구진포로 298 계산원보호작업장 (삼영동),중소,전남지사,2022-11-11,1588-1519
667,2022-11-11,2022-11-11~2022-11-30,청아띠농업회사법인㈜,직업 운동선수,계약직,시급,9160,무관,0년개월,무관,,    ,경상북도 의성군 봉양면 농공마전길 32-13 .,중소,경북지사,2022-11-14,1588-1519
668,2022-11-11,2022-11-11~2022-11-30,강동성심병원,병원행정 사무원(원무),계약직,월급,2100000,무관,무관,무관,,    ,서울특별시 강동구 성안로 150 강동성심병원 (길동),중소,서울동부지사,2022-11-11,1588-1519
669,2022-11-11,2022-11-11~2022-11-21,법무법인율촌,환경 미화원,계약직,연봉,23400000,무관,무관,무관,,    ,서울특별시 강남구 테헤란로 521 파르나스타워 38층 (삼성동),중소,서울동부지사,2022-11-15,1588-1519
670,2022-11-11,2022-11-11~2022-12-30,(주)영시큐리티,환경 미화원,상용직,월급,1500000,무관,무관,무관,,    ,경기도 성남시 분당구 성남대로916번길 11 글라스타워 802호 (야탑동),중소,경기동부지사,2022-11-11,1588-1519
671,2022-11-11,2022-11-11~2022-11-30,엠즈씨드 주식회사,매장 정리원(매장 보조원),시간제,시급,9160,무관,무관,무관,,    ,서울특별시 강남구 도산대로75길 20 엠즈씨드,중소,서울북부지사,2022-11-14,1588-1519
672,2022-11-11,2022-11-11~2023-01-31,(주)인터플렉스,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",계약직,시급,9160,무관,무관,무관,,    ,경기도 안산시 단원구 강촌로 149 인터플렉스 스마트센터,중소,경기서부지사,2022-11-11,1588-1519
673,2022-11-11,2022-11-11~2022-12-30,오스템임플란트(주),"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",계약직,시급,9500,무관,무관,무관,,    ,서울특별시 강서구 마곡중앙12로 3 (마곡동) 오스템임플란트,대기업,경기서부지사,2022-11-11,1588-1519
674,2022-11-11,2022-11-11~2022-12-30,오스템임플란트(주),"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",계약직,시급,9250,무관,무관,무관,,    ,서울특별시 강서구 마곡중앙12로 3 (마곡동) 오스템임플란트,대기업,경기서부지사,2022-11-11,1588-1519
675,2022-11-10,2022-11-10~2022-11-15,(주)허스델리,주입·포장·상표부착기 등 기타 기계 조작원,상용직,월급,1914440,무관,무관,무관,,    ,충청남도 서천군 장항읍 장항산단23길 5 ,중소,전북지사,2022-11-10,1588-1519
676,2022-11-10,2022-11-10~2022-11-21,한국생산기술연구원,공공행정 사무원,계약직,연봉,8999415,무관,0년개월,무관,,    ,"충청남도 천안시 서북구 입장면 양대기로길 89 (기로리), 한국생산기술연구원","공사,공공",경기서부지사,2022-11-10,1588-1519
677,2022-11-10,2022-11-10~2023-02-09,제주탐나씨푸드영어조합법인,식품 분야 단순 종사원,상용직,월급,1500000,무관,무관,무관,,    ,제주특별자치도 제주시 명림로 258  (봉개동),중소,제주지사,2022-11-10,1588-1519
678,2022-11-10,2022-11-10~2023-01-10,광화문미래에셋호텔,"호텔·콘도·숙박시설 청소원(룸메이드,하우스키퍼)",계약직,월급,2010580,무관,무관,무관,,    ,서울특별시 종로구 새문안로 97 포시즌스호텔 서울(당주동),중소,광주지역본부,2022-11-11,1588-1519
679,2022-11-10,2022-11-10~2022-12-31,판교테크노벨리호텔(코트야드 메리어트 서울 판교),호텔·콘도·숙박시설 프론트 사무원,계약직,월급,2125000,무관,0년개월,고졸,,    ,경기도 성남시 분당구 판교역로192번길 12 (삼평동),대기업,광주지역본부,2022-11-11,1588-1519
680,2022-11-10,2022-11-10~2022-12-31,(주)신화케이푸드,주방 보조원(일반 음식점),상용직,시급,9160,무관,0년개월,무관,,    ,"세종특별자치시 다솜로 50 (어진동, 한뜰마을6단지) 상가2동 101호 201호",중소,대전지역본부,2022-11-17,1588-1519
681,2022-11-10,2022-11-10~2022-11-30,(주)제이에스엔,기계·금속 분야 단순 종사원,계약직,시급,9620,무관,무관,무관,,    ,대구광역시 달서구 성서로71길 43 (주)제이에스엔,중소,경기지역본부,2022-11-11,1588-1519
682,2022-11-10,2022-11-10~2022-12-16,한국전력공사 경기본부,총무 및 일반 사무원,계약직,월급,2020000,무관,무관,무관,,    ,경기도 수원시 팔달구 중부대로 120 (인계동),"공사,공공",경기지역본부,2022-11-14,1588-1519
