연번,구인신청일자,모집기간,사업장명,모집직종,고용형태,임금형태,임금,입사형태,요구경력,요구학력,전공계열,요구자격증,사업장 주소,기업형태,담당기관,등록일,연락처
340,2022-10-20,2022-10-20~2022-11-30,명진산업,세탁원(다림질원),상용직,시급,9160,무관,무관,무관,,    ,경상남도 김해시 한림로 1236 1층 (진영읍),중소,경남지사,2022-10-20,1588-1519
341,2022-10-20,2022-10-20~2022-10-26,근로복지공단안산병원,사무 보조원(공공기관),계약직,월급,1102000,무관,무관,무관,,    ,"경기도 안산시 상록구 구룡로 87 (일동) (,근로복지공단안산병원)",중소,경기서부지사,2022-10-20,1588-1519
342,2022-10-20,2022-10-20~2022-10-31,(주)아워홈 제주한라병원점,단체 급식 보조원,상용직,시급,9160,무관,0년개월,무관,,    ,제주특별자치도 제주시 도령로 65 1층(연동),대기업,제주지사,2022-10-20,1588-1519
343,2022-10-20,2022-10-20~2022-11-04,국민권익위원회,승합차 운전원,상용직,월급,2054440,무관,무관,무관,,    ,세종특별자치시  도움5로 20 정부세종청사 7동 (어진동),"공사,공공",대전지역본부,2022-10-20,1588-1519
344,2022-10-20,2022-10-20~2022-11-30,(주)서원기술,기타 제도사(캐드원) ,상용직,연봉,30000000,무관,무관,무관,,    ,세종특별자치시  전의면 구름들이길 27 서원기술,중소,대전지역본부,2022-10-20,1588-1519
345,2022-10-20,2022-10-20~2022-10-31,한신대학교,사서,시간제,시급,9160,신입,무관,무관,,    ,경기도 오산시 한신대길 137 한신대학교 (양산동),중소,경기지역본부,2022-10-24,1588-1519
346,2022-10-20,2022-10-20~2022-11-30,코스맥스파마(주),주입·포장·상표부착기 등 기타 기계 조작원,계약직,시급,9160,무관,0년개월,무관,,    ,충청북도 청주시 흥덕구 오송읍 오송생명4로 168-23 .,중소,충북지사,2022-10-20,1588-1519
347,2022-10-20,2022-10-20~2022-11-30,(주)푸드웨어,생산·품질 사무원 및 관리원(음식료품),상용직,시급,9160,무관,무관,무관,,    ,전라북도 김제시 순동산단1길 28-38 ,중소,전북지사,2022-10-21,1588-1519
348,2022-10-20,2022-10-20~2022-11-11,주식회사 대연 서울지사,환경 미화원,상용직,월급,1020000,무관,0년개월,무관,,    ,서울특별시 영등포구 경인로 775 (문래동3가),대기업,서울남부지사,2022-10-20,1588-1519
349,2022-10-20,2022-10-20~2022-11-11,(주)평안,섬유·의복 분야 단순 종사원,상용직,시급,9160,무관,무관,무관,,    ,대구광역시 달서구 성서로 71 (주) 평안 (대천동),중소,대구지역본부,2022-10-24,1588-1519
350,2022-10-20,2022-10-20~2022-12-09,원대로북카페협동조합,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,시급,9160,무관,0년개월,무관,,    ,대구광역시 서구 달서로54길 1-1 (원대동3가),중소,대구지역본부,2022-10-20,1588-1519
351,2022-10-20,2022-10-20~2022-10-25,한국부동산원,사무 보조원(공공기관),계약직,시급,9160,무관,무관,무관,,    ,대구광역시 동구 이노밸리로 291 1층,중소,광주지역본부,2022-10-20,1588-1519
352,2022-10-20,2022-10-20~2022-12-31,(주)세스코,물류 사무원(물류 관리사),계약직,월급,1250000,무관,무관,고졸,,    ,서울특별시 강동구 상일로10길 46 (상일동),중소,광주지역본부,2022-10-27,1588-1519
353,2022-10-20,2022-10-20~2022-11-08,빛가람병원,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,시급,9160,무관,무관,무관,,    ,전라남도 나주시 산포면 매성길 61 (매성리),중소,광주지역본부,2022-10-27,1588-1519
354,2022-10-20,2022-10-20~2022-10-31,(주)케이티씨에스,사무 보조원(일반사업체),계약직,월급,1011600,무관,무관,무관,,    ,"대전광역시 서구 갈마로 160 ktcs,",중소,광주지역본부,2022-10-20,1588-1519
355,2022-10-20,2022-10-20~2022-12-31,이음,섬유·의복 분야 단순 종사원,상용직,월급,2000000,무관,0년개월,무관,,    ,경기도 양주시 백석읍 부흥로1000번길 100-20 이음,중소,경기북부지사,2022-10-20,1588-1519
356,2022-10-20,2022-10-20~2022-10-31,(주)티씨티,기계·금속 분야 단순 종사원,상용직,연봉,36000000,무관,무관,무관,,    ,울산광역시 울주군 화산리 덕신로 491 1080 (온산읍),중소,울산지사,2022-10-20,1588-1519
357,2022-10-20,2022-10-20~2022-10-23,(주)더휴 울산지사,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9160,무관,0년개월,무관,,    ,울산광역시 동구 미포로 122 (주)더휴 (동부동),중소,울산지사,2022-10-20,1588-1519
358,2022-10-20,2022-10-20~2022-12-31,한국행정연구원,사무 보조원(공공기관),계약직,일급,82000,무관,무관,무관,,    ,서울특별시 은평구 진흥로 235 (불광동 산 42-14) 본관 1층 111호,"공사,공공",서울지역본부,2022-10-20,1588-1519
359,2022-10-20,2022-10-20~2022-10-21,주식회사 디지털트리니티,안마사,계약직,월급,2300000,무관,무관,무관,,    ,서울특별시 용산구 서빙고로 17 센트럴파크타워 24층,중소,서울지역본부,2022-10-20,1588-1519
360,2022-10-20,2022-10-20~2022-11-01,(주)행복마루,환경 미화원,계약직,월급,1067000,무관,무관,무관,,    ,서울특별시 마포구 매봉산로 75 DDMC빌딩 12층 (상암동),중소,서울지역본부,2022-10-20,1588-1519
361,2022-10-20,2022-10-20~2022-10-31,스마일위드 주식회사,주방 보조원(일반 음식점),계약직,시급,9200,무관,0년개월,무관,,    ,서울특별시 중구 을지로 30 롯데호텔(소공동),중소,서울지역본부,2022-10-20,1588-1519
362,2022-10-20,2022-10-20~2022-10-31,(사)한국안전기술협회,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,월급,1050000,무관,무관,무관,,    ,경기도 안산시 단원구 광덕서로 62 고잔법조빌딩 409호 (고잔동),"공사,공공",경기서부지사,2022-10-20,1588-1519
363,2022-10-20,2022-10-20~2022-11-20,(사)수레바퀴재활문화진흥회보령시지회,사무 보조원(일반사업체),상용직,월급,2000000,무관,0년개월,무관,,    ,충청남도 보령시 보령북로 76 (대천동) ,개인,충남지사,2022-10-20,1588-1519
364,2022-10-20,2022-10-20~2022-12-31,농업회사법인 주식회사 다온앤팜,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",시간제,시급,9160,무관,0년개월,무관,,    ,충청남도 천안시 서북구 신당새터2길 71 (신당동),중소,충남지사,2022-10-20,1588-1519
365,2022-10-20,2022-10-20~2022-11-30,모두온의료재단 메디플러스병원,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",시간제,시급,9160,무관,무관,무관,,    ,충청남도 예산군 예산읍 마상길 9 메디플러스병원,중소,충남지사,2022-10-20,1588-1519
366,2022-10-20,2022-10-20~2022-11-30,(주)성신비엔에프,주입·포장·상표부착기 등 기타 기계 조작원,계약직,시급,9170,무관,0년개월,무관,,    ,충청남도 부여군 은산면 충의로 602-15 (주)성신비엔에프,개인,충남지사,2022-10-20,1588-1519
367,2022-10-20,2022-10-20~2022-11-02,한국주택금융공사,사무 보조원(공공기관),계약직,월급,1950000,무관,무관,무관,,    ,부산광역시 남구 문현금융로 40 부산국제금융센터 27층 인사부 (문현동),중소,전남지사,2022-10-27,1588-1519
368,2022-10-20,2022-10-20~2022-12-19,대성사회복지재단,환경 미화원,상용직,시급,9160,무관,0년개월,무관,,    ,"경상북도 안동시 임하면 진사리길 14 (고곡리), 대성사회복지재단",중소,경북지사,2022-10-24,1588-1519
369,2022-10-20,2022-10-20~2022-10-29,(재)경기대진테크노파크,사무 보조원(공공기관),계약직,월급,2300000,신입,무관,무관,,    ,경기도 포천시 자작로 155 (재)경기대진테크노파크 (자작동),"공사,공공",경기북부지사,2022-10-20,1588-1519
370,2022-10-20,2022-10-20~2022-10-31,현대모비스(주),사무 보조원(일반사업체),계약직,월급,1200000,무관,0년개월,무관,,    ,"서울특별시 강남구 테헤란로 203 (역삼동), SI타워",대기업,서울동부지사,2022-10-20,1588-1519
371,2022-10-20,2022-10-20~2022-12-15,쿠팡로지스틱스서비스유한회사,인사·노무 전문가,계약직,월급,2060000,무관,0년개월,무관,,    ,서울특별시 강남구 테헤란로 332 (역삼동) 현정빌딩 9층,대기업,서울동부지사,2022-10-20,1588-1519
372,2022-10-20,2022-10-20~2022-11-11,지멘스 헬시니어스(주),사무 보조원(일반사업체),계약직,월급,1150000,무관,무관,무관,,    ,경상북도 포항시 남구 지곡로 394 2벤처동,중소,서울동부지사,2022-10-20,1588-1519
373,2022-10-20,2022-10-20~2022-10-31,(주)티몬위드유,음료 조리사(바리스타 포함),계약직,월급,1000000,무관,0년개월,무관,,바리스타 1급  바리스타 2급  ,서울특별시 강남구 압구정로8길 26 (신사동),개인,서울동부지사,2022-10-27,1588-1519
374,2022-10-20,2022-10-20~2022-10-31,에스케이가스(주),사무 보조원(일반사업체),계약직,연봉,25000000,무관,무관,무관,,    ,경기도 성남시 분당구 판교로 332 (삼평동),대기업,경기동부지사,2022-10-20,1588-1519
375,2022-10-20,2022-10-20~2022-11-15,주식회사이앤에스티,생산·품질 사무원 및 관리원(기계·자동차·금속),계약직,월급,2050000,신입,무관,고졸,,    ,경기도 용인시 수지구 디지털벨리로 81 다우DS 4층 (주)이앤에스티 (죽전동),중소,경기동부지사,2022-10-20,1588-1519
376,2022-10-20,2022-10-20~2022-11-30,(주)밸류엔지니어링,CNC 선반 조작원(NC 선반 조작원),상용직,연봉,28000000,경력,1년개월,고졸,,    ,경기도 이천시 마장면 마도로 70-52 (주)밸류엔지니어링,중소,경기동부지사,2022-10-20,1588-1519
377,2022-10-20,2022-10-20~2022-11-12,서울광양중학교,단체 급식 보조원,계약직,시급,11240,경력,0년개월,무관,,    ,서울특별시 광진구 자양로3길 7 (자양동),"공사,공공",서울북부지사,2022-10-20,1588-1519
378,2022-10-20,2022-10-20~2022-11-04,한국건강증진개발원,공공행정 사무원,상용직,연봉,30000000,신입,무관,대졸,,    ,서울특별시 광진구 능동로 400 (중곡동),"공사,공공",서울북부지사,2022-10-20,1588-1519
379,2022-10-20,2022-10-20~2022-10-31,농업회사법인(주)제주자연식품,식품 분야 단순 종사원,상용직,시급,9160,무관,무관,무관,,    ,제주특별자치도 제주시 조천읍 남조로1길 18 제주자연식품,개인,제주지사,2022-10-20,1588-1519
380,2022-10-19,2022-10-19~2022-11-30,(주)두메,배송·납품 운전원(납품영업 포함),상용직,시급,9160,무관,0년개월,무관,,    ,"광주광역시 광산구 앰코로 35 501-1호(쌍암동, 폭스존5층)",중소,광주지역본부,2022-10-25,1588-1519
381,2022-10-19,2022-10-19~2022-12-31,(주)다성하이텍,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,무관,무관,,    ,대구광역시 북구 관음중앙로 166 (읍내동) 675,개인,대구지역본부,2022-10-19,1588-1519
382,2022-10-19,2022-10-19~2022-10-26,근로복지공단대전병원,사무 보조원(공공기관),계약직,월급,1576000,무관,0년개월,무관,,    ,대전광역시 대덕구 계족로 637 경영기획부 (법동),중소,대전지역본부,2022-10-19,1588-1519
383,2022-10-19,2022-10-19~2022-10-31,에스케이쉴더스 주식회사,자재·구매 사무원(전기·전자·컴퓨터),계약직,월급,2500000,무관,무관,대졸,,    ,경기도 성남시 분당구 판교로227번길 23 (삼평동),대기업,대전지역본부,2022-10-19,1588-1519
384,2022-10-19,2022-10-19~2022-10-26,근로복지공단 정선병원,사무 보조원(공공기관),계약직,월급,1576000,무관,무관,무관,,    ,강원도 정선군 정선읍 봉양1길 145 근로복지공단 정선병원,중소,강원지사,2022-10-21,1588-1519
385,2022-10-19,2022-10-19~2022-10-26,근로복지공단동해병원,기타 음식서비스 종사원(병원 배식원),계약직,월급,1576000,무관,무관,무관,,    ,"강원도 동해시 하평로 11 근로복지공단 동해병원 경영기획부 인사담당 (평릉동) (,산재의료관리원동해병원)",중소,강원지사,2022-10-21,1588-1519
386,2022-10-19,2022-10-19~2022-10-26,근로복지공단태백병원,사무 보조원(공공기관),계약직,월급,1576000,신입,무관,무관,,    ,강원도 태백시 보드미길 8 근로복지공단 태백병원 (장성동),중소,강원지사,2022-10-21,1588-1519
387,2022-10-19,2022-10-19~2022-11-15,사)횡성한마음복지회,승합차 운전원,계약직,시급,9160,무관,0년개월,무관,,    ,강원도 횡성군 횡성읍 문화체육로 62 2층,"협회,단체",강원지사,2022-10-19,1588-1519
388,2022-10-19,2022-10-19~2022-11-30,청원영농조합,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9160,무관,무관,무관,,    ,충청북도 청주시 서원구 현도면 죽전길 109 109,중소,충북지사,2022-10-19,1588-1519
389,2022-10-19,2022-10-19~2022-10-28,국립농업과학원,사무 보조원(공공기관),상용직,월급,2012000,무관,0년개월,무관,,    ,전라북도 완주군 이서면 농생명로 166 국립농업과학원,"공사,공공",전북지사,2022-10-19,1588-1519
390,2022-10-19,2022-10-19~2022-10-28,전라북도과학교육원,"박물관,미술관,문화,역사,자연환경 등 각종 해설사",상용직,월급,2000000,무관,0년개월,무관,,    ,전라북도 익산시 선화로 836-2 (부송동),"공사,공공",전북지사,2022-10-19,1588-1519
391,2022-10-19,2022-10-19~2022-12-31,(사)행복드림복지회 두리E.N.G,전기 부품·제품 조립·검사원,상용직,월급,2000000,무관,무관,무관,,    ,전라북도 익산시 함열읍 익산대로78길 179-10 행복드림복지회 두리ENG,중소,전북지사,2022-10-24,1588-1519
392,2022-10-19,2022-10-19~2022-10-26,경상국립대학교병원,병원행정 사무원(원무),계약직,시급,9160,무관,무관,무관,,    ,경상남도 진주시 강남로 79 (칠암동),"공사,공공",경남지사,2022-10-26,1588-1519
393,2022-10-19,2022-10-19~2022-11-30,쿠팡 주식회사,통계·설문 조사원(슈퍼바이저 포함),계약직,월급,2060000,무관,무관,무관,,    ,서울특별시 송파구 송파대로 570 타워730(신천동),대기업,서울동부지사,2022-10-19,1588-1519
394,2022-10-19,2022-10-19~2022-10-31,파란행복주식회사,환경 미화원,계약직,시급,13910,무관,무관,무관,,    ,"서울특별시 강남구 테헤란로 152 (역삼동, 강남파이낸스센터) 1층",중소,서울동부지사,2022-10-25,1588-1519
395,2022-10-19,2022-10-19~2022-10-31,해든앰앤씨,마케팅·광고·홍보·상품기획 사무원,계약직,월급,962000,무관,0년개월,무관,,    ,서울특별시 동작구 상도로 369 형남공학관 2층 준비홀,중소,서울동부지사,2022-10-24,1588-1519
396,2022-10-19,2022-10-19~2022-10-31,에스케이가스(주),웹 디자이너,계약직,연봉,25000000,무관,무관,고졸,,    ,경기도 성남시 분당구 판교로 332 (삼평동),대기업,경기동부지사,2022-10-19,1588-1519
397,2022-10-19,2022-10-19~2022-11-18,시몬스침대,사무 보조원(일반사업체),계약직,시급,9160,무관,무관,무관,,    ,경기도 이천시 모가면 사실로 1000 .,중소,경기동부지사,2022-10-19,1588-1519
